,Company Name,Date,Curr Rtg,Industry Type,years
339,Turner Broadcasting System Inc,2006-03-14,2,Local TV & Radio Broadcast,6.1739803007590845
340,Turner Broadcasting System Inc,2006-08-02,2,Local TV & Radio Broadcast,6.560025188744465
341,Turner Broadcasting System Inc,2006-10-31,2,Local TV & Radio Broadcast,6.80643681937343
342,Turner Broadcasting System Inc,2007-11-07,2,Local TV & Radio Broadcast,7.824938225973155
343,Timco Inc,2000-01-11,1,Car Dealers,0.0
344,Timco Inc,2000-06-14,1,Car Dealers,0.4243755860832187
345,Timco Inc,2001-08-30,1,Car Dealers,1.634530483172139
346,CNH Capital Corp,2000-01-11,2,,0.0
347,CNH Capital Corp,2000-02-07,2,,0.07392348918868971
348,CNH Capital Corp,2000-06-22,2,,0.4462788421391267
349,CNH Capital Corp,2000-09-13,2,,0.673525123719173
350,CNH Capital Corp,2001-04-03,3,,1.2265823391308515
351,CNH Capital Corp,2002-05-30,3,,2.3819790960800016
352,CNH Capital Corp,2002-11-05,3,,2.8173063101911744
353,CNH Capital Corp,2003-06-26,3,,3.4552386428194968
354,CNH Capital Corp,2003-07-11,3,,3.496307247924324
355,Bank One NA/Oklahoma City OK,2000-01-11,1,,0.0
356,Bank One Louisiana NA,2000-01-11,1,Banks,0.0
357,BHC Co,2000-01-11,1,,0.0
358,BHC Co,2000-06-14,1,,0.4243755860832187
359,BHC Co,2001-08-30,1,,1.634530483172139
360,Columbus McKinnon Corp/NY,2000-01-11,3,Overhead Crane Manufacturing,0.0
361,Columbus McKinnon Corp/NY,2001-02-23,3,Overhead Crane Manufacturing,1.1198039658582997
362,Columbus McKinnon Corp/NY,2001-05-07,3,Overhead Crane Manufacturing,1.3196711773684608
363,Columbus McKinnon Corp/NY,2002-01-22,3,Overhead Crane Manufacturing,2.0315269991854725
364,Columbus McKinnon Corp/NY,2002-05-22,3,Overhead Crane Manufacturing,2.3600758400240935
365,Columbus McKinnon Corp/NY,2002-09-09,3,Overhead Crane Manufacturing,2.6612456107928297
366,Columbus McKinnon Corp/NY,2005-10-27,3,Overhead Crane Manufacturing,5.793411226787682
367,Columbus McKinnon Corp/NY,2005-11-16,3,Overhead Crane Manufacturing,5.848169366927452
368,Columbus McKinnon Corp/NY,2007-08-13,3,Overhead Crane Manufacturing,7.586740316365154
369,Columbus McKinnon Corp/NY,2017-01-05,3,Overhead Crane Manufacturing,16.9859750713567
370,Columbus McKinnon Corp/NY,2021-03-02,3,Overhead Crane Manufacturing,21.13938000095827
371,Bank One Utah NA,2000-01-11,1,,0.0
372,ION Media Networks Inc,2000-01-11,3,Local TV Broadcasting,0.0
373,ION Media Networks Inc,2002-07-02,3,Local TV Broadcasting,2.4723300273106226
374,ION Media Networks Inc,2003-05-08,3,Local TV Broadcasting,3.32108119947706
375,ION Media Networks Inc,2004-08-25,3,Local TV Broadcasting,4.621587027796601
376,ION Media Networks Inc,2005-02-10,4,Local TV Broadcasting,5.0842933119776585
377,ION Media Networks Inc,2007-05-07,4,Local TV Broadcasting,7.318425429680281
378,ION Media Networks Inc,2007-08-24,4,Local TV Broadcasting,7.616857293442028
379,ION Media Networks Inc,2008-12-18,4,Local TV Broadcasting,8.936528470810488
380,ION Media Networks Inc,2009-04-21,4,Local TV Broadcasting,9.276028939677063
381,ION Media Networks Inc,2009-05-20,5,Local TV Broadcasting,9.35542824287973
382,Aquarion Co,2000-01-11,1,Water Networks,0.0
383,Aquarion Co,2000-06-14,1,Water Networks,0.4243755860832187
384,Aquarion Co,2001-08-30,1,Water Networks,1.634530483172139
385,Aquarion Co,2006-02-24,1,Water Networks,6.121960067626302
386,Aquarion Co,2014-08-19,2,Water Networks,14.6039959752767
387,Aquarion Co,2017-06-02,2,Water Networks,17.391185308391
388,Aquarion Co,2017-12-05,1,Water Networks,17.900436011690864
389,Aquarion Co,2019-07-25,1,Water Utilities,19.534966494863003
390,Bank One Kentucky NA,2000-01-11,1,Banks,0.0
391,NBD Bank NA/Indianapolis IN,2000-01-11,1,Banks,0.0
392,American National Bank & Trust Co of Chicago,2000-01-11,1,Banks,0.0
393,Canal Corp,2000-01-11,3,Plastic Containers & Packaging Manufacturing,0.0
394,Canal Corp,2000-10-24,3,Plastic Containers & Packaging Manufacturing,0.7857793110057016
395,Canal Corp,2001-01-30,3,Plastic Containers & Packaging Manufacturing,1.0540941976905753
396,Canal Corp,2001-11-01,3,Plastic Containers & Packaging Manufacturing,1.807018624612415
397,Canal Corp,2001-11-19,3,Plastic Containers & Packaging Manufacturing,1.856300950738208
398,Canal Corp,2006-01-06,3,Plastic Containers & Packaging Manufacturing,5.987802624283867
399,Canal Corp,2007-12-18,3,Plastic Containers & Packaging Manufacturing,7.934454506252695
400,Canal Corp,2008-04-11,3,Plastic Containers & Packaging Manufacturing,8.249313812056375
401,Canal Corp,2008-07-02,3,Plastic Containers & Packaging Manufacturing,8.473822186629432
402,Canal Corp,2008-08-08,4,Plastic Containers & Packaging Manufacturing,8.575124745888006
403,Canal Corp,2008-11-04,4,Plastic Containers & Packaging Manufacturing,8.816060562502996
404,Canal Corp,2008-11-20,5,Plastic Containers & Packaging Manufacturing,8.859867074614812
405,Bank One Corp,2000-01-11,1,Banks,0.0
406,Bank One Corp,2004-01-14,1,Banks,4.008295858231175
407,Bank One Corp,2004-07-01,1,Banks,4.4710021424122335
408,Bank One NA/Phoenix AZ,2000-01-11,1,Banks,0.0
409,Bank One Illinois NA,2000-01-11,1,Banks,0.0
410,Bank One Colorado NA,2000-01-11,1,Banks,0.0
411,Bank One NA/Columbus OH,2000-01-11,1,Banks,0.0
412,Bank One NA/Columbus OH,2004-01-14,1,Banks,4.008295858231175
413,Bank One NA/Columbus OH,2004-07-01,1,Banks,4.4710021424122335
414,Bank One NA/Indianapolis IN,2000-01-11,1,Banks,0.0
415,Bank One Wisconsin,2000-01-11,1,Banks,0.0
416,Aquarion Water Co,2000-01-11,1,Water Networks,0.0
417,Aquarion Water Co,2000-06-14,1,Water Networks,0.4243755860832187
418,Aquarion Water Co,2001-08-30,1,Water Networks,1.634530483172139
419,Aquarion Water Co,2006-02-24,1,Water Networks,6.121960067626302
420,Bank One NA/Chicago IL,2000-01-11,1,Banks,0.0
421,Bank One NA/Chicago IL,2004-01-14,1,Banks,4.008295858231175
422,Bank One NA/Chicago IL,2004-07-01,1,Banks,4.4710021424122335
423,Concentric Network Corp,2000-01-11,3,Data Networking Equipment,0.0
424,Banc One Capital Holdings Corp,2000-01-11,1,Banks,0.0
425,Banc One Capital Holdings Corp,2004-01-14,1,Banks,4.008295858231175
426,Banc One Capital Holdings Corp,2004-07-01,1,Banks,4.4710021424122335
427,Banc One Capital Holdings Corp,2006-11-01,1,Banks,6.80643681937343
428,Oshkosh Corp,2000-01-11,3,Construction Machinery Manufacturing,0.0
429,Oshkosh Corp,2002-12-13,2,Construction Machinery Manufacturing,2.921346776456738
430,Oshkosh Corp,2006-11-08,3,Construction Machinery Manufacturing,6.82560216842235
431,Oshkosh Corp,2008-09-04,3,Construction Machinery Manufacturing,8.649048235076696
432,Oshkosh Corp,2009-01-29,3,Construction Machinery Manufacturing,9.051520565104006
433,Oshkosh Corp,2009-08-06,3,Construction Machinery Manufacturing,9.568984989424834
434,Oshkosh Corp,2009-08-13,3,Construction Machinery Manufacturing,9.588150338473755
435,Oshkosh Corp,2010-08-11,3,Construction Machinery Manufacturing,10.582010582010582
436,Oshkosh Corp,2011-03-08,3,Construction Machinery Manufacturing,11.15423314647118
437,Oshkosh Corp,2012-10-12,3,Construction Machinery Manufacturing,12.75317083855247
438,Oshkosh Corp,2012-12-04,3,Construction Machinery Manufacturing,12.89827990992286
439,Oshkosh Corp,2013-12-18,3,Construction Machinery Manufacturing,13.935946665571503
440,Oshkosh Corp,2018-01-19,2,Construction Machinery Manufacturing,18.023641827005346
441,Bank One West Virginia NA,2000-01-11,1,Banks,0.0
442,Athene Life Insurance Co of New York,2000-01-12,1,Life Insurance,0.0
443,Athene Life Insurance Co of New York,2000-10-17,1,Life Insurance,0.7638760549497936
444,Athene Life Insurance Co of New York,2002-02-21,1,Life Insurance,2.1109263023881395
445,Athene Life Insurance Co of New York,2007-11-16,1,Life Insurance,7.844103575022075
446,Athene Life Insurance Co of New York,2010-12-02,1,Life Insurance,10.888656166793295
447,Athene Life Insurance Co of New York,2011-12-09,1,Life Insurance,11.90715757339302
448,Athene Life Insurance Co of New York,2012-01-27,1,Life Insurance,12.041315016735457
449,Athene Life Insurance Co of New York,2012-05-17,1,Life Insurance,12.34522269451118
450,Athene Life Insurance Co of New York,2012-07-09,1,Life Insurance,12.490331765881573
451,Athene Life Insurance Co of New York,2012-11-12,1,Life Insurance,12.835308048762124
452,Athene Life Insurance Co of New York,2013-05-03,1,Life Insurance,13.306228053964148
453,Athene Life Insurance Co of New York,2014-11-24,2,Life Insurance,14.866835047947596
454,Golden Sky DBS Inc,2000-01-12,4,Cable & Satellite,0.0
455,LaBranche & Co Inc,2000-01-12,3,Institutional Brokerage,0.0
456,LaBranche & Co Inc,2003-10-16,3,Institutional Brokerage,3.759146320595221
457,LaBranche & Co Inc,2003-11-18,3,Institutional Brokerage,3.8494972518258415
458,LaBranche & Co Inc,2004-01-30,3,Institutional Brokerage,4.049364463336003
459,Golden Sky Systems Inc,2000-01-12,4,Cable Networks,0.0
460,XL Reinsurance America Inc,2000-01-12,1,Reinsurance,0.0
461,XL Reinsurance America Inc,2003-10-17,1,Reinsurance,3.7618842276022093
462,XL Reinsurance America Inc,2004-01-14,1,Reinsurance,4.005557951224186
463,XL Reinsurance America Inc,2005-09-20,1,Reinsurance,5.689370760522118
464,XL Reinsurance America Inc,2005-11-28,1,Reinsurance,5.878286344004326
465,XL Reinsurance America Inc,2008-07-03,1,Reinsurance,8.47382218662943
466,XL Reinsurance America Inc,2008-08-05,1,Reinsurance,8.56417311786005
467,XL Reinsurance America Inc,2008-12-15,1,Reinsurance,8.925576842782535
468,XL Reinsurance America Inc,2013-10-30,1,Reinsurance,13.799051315222078
469,Greenwich Insurance Co,2000-01-12,1,Property & Casualty Insurance,0.0
470,Greenwich Insurance Co,2001-09-20,1,Property & Casualty Insurance,1.6892886233119093
472,Greenwich Insurance Co,2003-10-17,1,Property & Casualty Insurance,3.7618842276022093
473,Greenwich Insurance Co,2004-01-14,1,Property & Casualty Insurance,4.005557951224186
474,Greenwich Insurance Co,2005-09-20,1,Property & Casualty Insurance,5.689370760522118
475,Greenwich Insurance Co,2005-11-28,1,Property & Casualty Insurance,5.878286344004326
476,Greenwich Insurance Co,2008-07-03,1,Property & Casualty Insurance,8.47382218662943
477,Greenwich Insurance Co,2008-08-05,1,Property & Casualty Insurance,8.56417311786005
478,Greenwich Insurance Co,2008-12-15,1,Property & Casualty Insurance,8.925576842782535
479,Greenwich Insurance Co,2013-10-30,1,Property & Casualty Insurance,13.799051315222078
480,Indianapolis Life Insurance Co,2000-01-12,1,Life Insurance,0.0
481,Indianapolis Life Insurance Co,2000-10-17,1,Life Insurance,0.7638760549497936
482,Indianapolis Life Insurance Co,2002-02-21,1,Life Insurance,2.1109263023881395
483,Indianapolis Life Insurance Co,2007-11-16,1,Life Insurance,7.844103575022075
484,Athene Annuity & Life Co,2000-01-12,1,Life Insurance,0.0
485,Athene Annuity & Life Co,2000-10-17,1,Life Insurance,0.7638760549497936
486,Athene Annuity & Life Co,2002-02-21,1,Life Insurance,2.1109263023881395
487,Athene Annuity & Life Co,2007-11-16,1,Life Insurance,7.844103575022075
488,Athene Annuity & Life Co,2010-12-02,1,Life Insurance,10.888656166793295
489,Athene Annuity & Life Co,2011-12-09,1,Life Insurance,11.90715757339302
490,Athene Annuity & Life Co,2012-01-27,1,Life Insurance,12.041315016735457
491,Athene Annuity & Life Co,2012-05-17,1,Life Insurance,12.34522269451118
492,Athene Annuity & Life Co,2012-07-09,1,Life Insurance,12.490331765881573
493,Athene Annuity & Life Co,2012-11-12,1,Life Insurance,12.835308048762124
494,Athene Annuity & Life Co,2013-05-03,1,Life Insurance,13.306228053964148
495,NAC Re Corp,2000-01-12,1,Property & Casualty Insurance,0.0
496,NAC Re Corp,2003-05-19,1,Property & Casualty Insurance,3.348460269546945
497,NAC Re Corp,2003-10-17,1,Property & Casualty Insurance,3.7618842276022098
498,NAC Re Corp,2004-01-14,1,Property & Casualty Insurance,4.005557951224187
499,NAC Re Corp,2005-09-20,1,Property & Casualty Insurance,5.689370760522118
500,NAC Re Corp,2005-11-28,1,Property & Casualty Insurance,5.878286344004326
501,NAC Re Corp,2008-07-03,1,Property & Casualty Insurance,8.47382218662943
502,NAC Re Corp,2008-08-05,1,Property & Casualty Insurance,8.564173117860053
503,NAC Re Corp,2008-12-15,2,Property & Casualty Insurance,8.925576842782535
504,Rite Aid Lease Management Co,2000-01-13,3,Commercial Equipment Finance & Leasing,0.0
505,Rite Aid Lease Management Co,2000-05-22,3,Commercial Equipment Finance & Leasing,0.355927910908506
506,Rite Aid Lease Management Co,2000-05-24,3,Commercial Equipment Finance & Leasing,0.361403724922483
507,Rite Aid Lease Management Co,2003-04-14,3,Commercial Equipment Finance & Leasing,3.249895617295359
508,Rite Aid Lease Management Co,2003-04-23,3,Commercial Equipment Finance & Leasing,3.2745367803582552
509,Rite Aid Lease Management Co,2006-08-24,3,Commercial Equipment Finance & Leasing,6.612045421877246
510,Rite Aid Lease Management Co,2007-05-08,3,Commercial Equipment Finance & Leasing,7.315687522673293
511,Rite Aid Lease Management Co,2008-10-16,3,Commercial Equipment Finance & Leasing,8.758564515356236
512,Rite Aid Lease Management Co,2013-09-30,3,Commercial Equipment Finance & Leasing,13.714176198005434
513,Rite Aid Lease Management Co,2015-10-28,3,Commercial Equipment Finance & Leasing,15.789509709302724
514,Rite Aid Lease Management Co,2017-10-19,3,Commercial Equipment Finance & Leasing,17.766278568348426
515,Rite Aid Lease Management Co,2019-04-26,3,Commercial Equipment Finance & Leasing,19.28307905022006
516,Rite Aid Lease Management Co,2019-10-15,3,Commercial Equipment Finance & Leasing,19.75399905542208
517,International Textile Group Inc,2000-01-13,4,Woven Fabric Mills,0.0
518,International Textile Group Inc,2000-01-18,5,Woven Fabric Mills,0.013689535034942538
519,Charles Schwab & Co Inc,2000-01-13,1,Institutional Brokerage,0.0
520,Charles Schwab & Co Inc,2000-04-14,1,Institutional Brokerage,0.2518874446429427
521,Charles Schwab & Co Inc,2002-07-31,1,Institutional Brokerage,2.5462535164993123
522,Charles Schwab & Co Inc,2008-02-13,1,Institutional Brokerage,8.085039391637062
523,Rite Aid Corp,2000-01-13,3,Pharmacy Drugstores,0.0
524,Rite Aid Corp,2000-05-22,3,Pharmacy Drugstores,0.355927910908506
525,Rite Aid Corp,2000-05-24,3,Pharmacy Drugstores,0.361403724922483
526,Rite Aid Corp,2003-04-14,3,Pharmacy Drugstores,3.249895617295359
527,Rite Aid Corp,2003-04-23,3,Pharmacy Drugstores,3.2745367803582552
528,Rite Aid Corp,2006-08-24,3,Pharmacy Drugstores,6.612045421877246
529,Rite Aid Corp,2007-05-08,3,Pharmacy Drugstores,7.315687522673293
530,Rite Aid Corp,2008-10-16,3,Pharmacy Drugstores,8.758564515356236
531,Rite Aid Corp,2013-09-30,3,Pharmacy Drugstores,13.714176198005434
532,Rite Aid Corp,2015-10-28,3,Pharmacy Drugstores,15.789509709302724
533,Rite Aid Corp,2017-10-19,3,Pharmacy Drugstores,17.766278568348426
534,Rite Aid Corp,2019-04-26,3,Pharmacies,19.28307905022006
535,Rite Aid Corp,2019-10-15,5,Pharmacies,19.75399905542208
536,Charles Schwab Corp/The,2000-01-13,1,Retail Securities Brokerage,0.0
537,Charles Schwab Corp/The,2000-04-14,1,Retail Securities Brokerage,0.2518874446429427
538,Charles Schwab Corp/The,2002-07-31,1,Retail Securities Brokerage,2.5462535164993123
539,Charles Schwab Corp/The,2008-02-13,1,Retail Securities Brokerage,8.085039391637062
540,Levi Strauss & Co,2000-01-14,3,Apparel Design,0.0
541,Levi Strauss & Co,2002-11-12,3,Apparel Design,2.8282579382191284
542,Levi Strauss & Co,2003-09-10,3,Apparel Design,3.6551058543296575
543,Levi Strauss & Co,2003-11-13,3,Apparel Design,3.8303319027769223
544,Levi Strauss & Co,2003-12-09,4,Apparel Design,3.9015174849586236
545,Levi Strauss & Co,2005-02-08,4,Apparel Design,5.070603776942717
546,Levi Strauss & Co,2005-03-01,3,Apparel Design,5.128099824089475
547,Levi Strauss & Co,2007-03-02,3,Apparel Design,7.129509846198074
548,Levi Strauss & Co,2007-08-28,3,Apparel Design,7.619595200449016
549,Levi Strauss & Co,2013-11-01,3,Apparel Design,13.799051315222076
550,Levi Strauss & Co,2014-03-14,3,Apparel Design,14.163192947151549
551,Levi Strauss & Co,2016-12-09,3,Apparel Design,16.903837861147046
552,Armstrong World Industries Inc,2000-01-14,1,Flooring Products Manufacturing,0.0
553,Armstrong World Industries Inc,2000-08-01,2,Flooring Products Manufacturing,0.5475814013977015
554,Armstrong World Industries Inc,2000-10-25,2,Flooring Products Manufacturing,0.7803034969917246
555,Armstrong World Industries Inc,2000-11-17,3,Flooring Products Manufacturing,0.8432753581524604
556,Armstrong World Industries Inc,2000-11-27,5,Flooring Products Manufacturing,0.8706544282223454
557,Association Casualty Insurance Co,2000-01-14,1,Property & Casualty Insurance,0.0
558,Association Casualty Insurance Co,2000-11-01,1,Property & Casualty Insurance,0.7994688460406443
559,Association Casualty Insurance Co,2001-03-14,2,Property & Casualty Insurance,1.1636104779701157
560,Association Casualty Insurance Co,2003-02-11,2,Property & Casualty Insurance,3.0774074758550825
561,Association Casualty Insurance Co,2003-04-03,2,Property & Casualty Insurance,3.2170407332114968
562,Amphenol Corp,2000-01-14,3,Electronic Connectors Manufacturing,0.0
563,Amphenol Corp,2001-01-30,3,Electronic Connectors Manufacturing,1.04588047666961
564,Amphenol Corp,2005-06-06,2,Electronic Connectors Manufacturing,5.39367680376736
565,Amphenol Corp,2010-12-23,2,Electronic Connectors Manufacturing,10.940676399926076
566,Amphenol Corp,2014-04-30,2,Electronic Connectors Manufacturing,14.29187457648001
567,Smithkline Beecham Holdings Corp,2000-01-14,1,Other Financial Services,0.0
568,Smithkline Beecham Holdings Corp,2000-12-21,1,Other Financial Services,0.9363641963900696
569,Smithkline Beecham Holdings Corp,2008-02-18,1,Other Financial Services,8.095991019665016
570,Lodgian Inc/Old,2000-01-14,3,Hotels (excluding Casino Hotels) & Motels,0.0
571,Lodgian Inc/Old,2000-05-17,3,Hotels (excluding Casino Hotels) & Motels,0.3395004688665749
572,Lodgian Inc/Old,2000-08-07,3,Hotels (excluding Casino Hotels) & Motels,0.5640088434396325
573,Lodgian Inc/Old,2001-03-02,3,Hotels (excluding Casino Hotels) & Motels,1.1307555938862537
574,Lodgian Inc/Old,2001-05-21,3,Hotels (excluding Casino Hotels) & Motels,1.349788154445334
575,Lodgian Inc/Old,2001-09-26,4,Hotels (excluding Casino Hotels) & Motels,1.7002402513398631
577,Lodgian Inc/Old,2001-11-15,4,Hotels (excluding Casino Hotels) & Motels,1.8371356016892886
578,Wisconsin County Mutual Insu,2000-01-18,2,,0.0
579,Elizabethtown Water Co,2000-01-18,1,Water Networks,0.0
580,Elizabethtown Water Co,2000-09-20,1,Water Networks,0.6735251237191728
581,Elizabethtown Water Co,2000-09-25,1,Water Networks,0.6872146587541154
