,Company Name,Date,Curr Rtg,Industry Type,years,Year,GDP,PX_LAST
217,Manitowoc Co Inc/The,2014-02-27,3,Construction & Mining Machinery Manufacturing,12.868162932845987,2014,0.042004617799445976,-0.1949118628986053
218,CMG Mortgage Insurance Co,2014-02-27,2,Unknown,12.859949211825022,2014,0.042004617799445976,-0.1949118628986053
219,ManpowerGroup Inc,2014-04-15,2,Management & Administrative Consulting Services,12.969465492104561,2014,0.042004617799445976,-0.1949118628986053
220,PHL Variable Insurance Co,2014-05-20,3,Life Insurance,13.054340609321205,2014,0.042004617799445976,-0.1949118628986053
221,PHL Variable Insurance Co,2014-08-12,3,Life Insurance,13.284324797908239,2014,0.042004617799445976,-0.1949118628986053
222,Phoenix Life Insurance Co,2014-05-20,3,Life Insurance,13.054340609321205,2014,0.042004617799445976,-0.1949118628986053
223,Phoenix Life Insurance Co,2014-08-12,3,Life Insurance,13.284324797908239,2014,0.042004617799445976,-0.1949118628986053
224,PulteGroup Inc,2014-03-21,3,Single Family Home Construction,12.884590374887917,2014,0.042004617799445976,-0.1949118628986053
225,DIRECTV,2014-05-19,2,Cable Video Services,13.04612688830024,2014,0.042004617799445976,-0.1949118628986053
226,Affiliated Managers Group Inc,2014-12-11,2,Investment Management,13.607397824732882,2014,0.042004617799445976,-0.1949118628986053
227,First Hawaiian Bank,2014-06-04,1,Banks,13.076243865377112,2014,0.042004617799445976,-0.1949118628986053
228,First Hawaiian Bank,2014-07-03,1,Banks,13.155643168579779,2014,0.042004617799445976,-0.1949118628986053
229,First Hawaiian Inc,2014-06-04,1,Banks,13.076243865377112,2014,0.042004617799445976,-0.1949118628986053
230,First Hawaiian Inc,2014-07-03,1,Banks,13.155643168579779,2014,0.042004617799445976,-0.1949118628986053
231,Meritage Homes Corp,2014-05-16,3,Single Family Home Construction,12.996844562174445,2014,0.042004617799445976,-0.1949118628986053
233,MacDermid Inc,2014-04-18,3,Specialty Chemicals Manufacturing,12.870900839852974,2014,0.042004617799445976,-0.1949118628986053
234,MacDermid Inc,2014-07-22,3,Specialty Chemicals Manufacturing,13.131002005516882,2014,0.042004617799445976,-0.1949118628986053
235,Mediacom Broadband LLC,2014-01-22,3,Cable TV Equipment,12.58615851112617,2014,0.042004617799445976,-0.1949118628986053
236,Hornbeck Offshore Services Inc,2014-09-12,3,Oil Services Ships,13.204925494705574,2014,0.042004617799445976,-0.1949118628986053
237,Hillshire Brands Co/The,2014-05-12,2,Animal Processing,12.859949211825022,2014,0.042004617799445976,-0.1949118628986053
238,Hillshire Brands Co/The,2014-07-31,2,Animal Processing,13.078981772384102,2014,0.042004617799445976,-0.1949118628986053
239,International Game Technology,2014-06-16,2,Casinos & Gaming,12.936610608020699,2014,0.042004617799445976,-0.1949118628986053
240,International Game Technology,2014-07-17,2,Casinos & Gaming,13.021485725237342,2014,0.042004617799445976,-0.1949118628986053
241,NewMarket Corp,2014-01-13,2,Fluid & Lubricant Additives Manufacturing,12.514972928944468,2014,0.042004617799445976,-0.1949118628986053
242,Penske Automotive Group Inc,2014-08-26,3,Car Dealers,13.128264098509893,2014,0.042004617799445976,-0.1949118628986053
243,Kaiser Foundation Health Plan of Washington,2014-12-01,2,Managed Care,13.388365264173803,2014,0.042004617799445976,-0.1949118628986053
244,Sanmina Corp,2014-10-30,3,Electronics Manufacturing Services (EMS) or Original Design Manufacturing (ODM),13.289800611922216,2014,0.042004617799445976,-0.1949118628986053
245,Stoneridge Inc,2014-08-22,3,Electronic Connectors Manufacturing,13.092671307419042,2014,0.042004617799445976,-0.1949118628986053
246,Peabody Energy Corp,2014-05-09,3,Coal Surface & Underground Mining,12.802453164678262,2014,0.042004617799445976,-0.1949118628986053
247,Rockwood Specialties Group Inc,2014-09-16,2,Specialty Chemicals Manufacturing,13.150167354565802,2014,0.042004617799445976,-0.1949118628986053
248,Media General Inc,2014-03-21,3,Local TV Broadcasting,12.654606186300883,2014,0.042004617799445976,-0.1949118628986053
249,Media General Inc,2014-12-29,3,Local TV Broadcasting,13.42943386927863,2014,0.042004617799445976,-0.1949118628986053
250,Presidential Life Insurance Co - USA,2014-06-27,1,Life Insurance,12.901017816929848,2014,0.042004617799445976,-0.1949118628986053
251,Zimmer Biomet Holdings Inc,2014-04-24,1,Reconstructive Implants Manufacturing,12.723053861475595,2014,0.042004617799445976,-0.1949118628986053
252,Panasonic Finance America Inc,2014-07-17,2,Other Financial Services,12.942086422034675,2014,0.042004617799445976,-0.1949118628986053
253,Weight Watchers International Inc,2014-02-21,3,Weight Management Services,12.487593858874583,2014,0.042004617799445976,-0.1949118628986053
254,Weight Watchers International Inc,2014-04-04,3,Weight Management Services,12.6025859531681,2014,0.042004617799445976,-0.1949118628986053
255,Medtronic Inc,2014-06-16,1,Surgical & Medical Instruments Manufacturing,12.794239443657297,2014,0.042004617799445976,-0.1949118628986053
256,Alaska Air Group Inc,2014-11-17,2,Mainline Airline Revenue - Full Service,13.177546424635686,2014,0.042004617799445976,-0.1949118628986053
257,Alaska Airlines Inc,2014-11-17,2,Airlines,13.177546424635686,2014,0.042004617799445976,-0.1949118628986053
258,Zurich American Life Insurance Co,2014-01-29,1,Life Insurance,12.358912229546124,2014,0.042004617799445976,-0.1949118628986053
259,Hartford Life Inc,2014-04-15,2,Life Insurance,12.56699316207725,2014,0.042004617799445976,-0.1949118628986053
260,Liberty Surplus Insurance Corp,2014-07-17,1,Property & Casualty Insurance,12.82161851372718,2014,0.042004617799445976,-0.1949118628986053
261,Liberty Mutual Insurance Co,2014-07-17,1,Property & Casualty Insurance,12.82161851372718,2014,0.042004617799445976,-0.1949118628986053
262,Colorado Casualty Insurance Co,2014-07-17,1,Property & Casualty Insurance,12.82161851372718,2014,0.042004617799445976,-0.1949118628986053
263,Liberty Mutual Fire Insurance Co,2014-07-17,1,Life Insurance,12.82161851372718,2014,0.042004617799445976,-0.1949118628986053
264,Montgomery Mutual Insurance Co,2014-07-17,1,Life Insurance,12.82161851372718,2014,0.042004617799445976,-0.1949118628986053
265,Sequa Corp,2014-09-15,3,Support Services - Air Transportation,12.983155027139503,2014,0.042004617799445976,-0.1949118628986053
266,Host Hotels & Resorts Inc,2014-01-23,3,Hotel REIT,12.339746880497204,2014,0.042004617799445976,-0.1949118628986053
267,Avis Budget Group Inc,2014-03-06,3,Passenger Vehicle Rental,12.443787346762768,2014,0.042004617799445976,-0.1949118628986053
268,Avis Budget Group Inc,2014-05-12,3,Passenger Vehicle Rental,12.627227116230998,2014,0.042004617799445976,-0.1949118628986053
269,PHH Corp,2014-06-03,3,Mortgage Lenders,12.687461070384746,2014,0.042004617799445976,-0.1949118628986053
270,PHH Corp,2014-07-08,3,Mortgage Lenders,12.783287815629343,2014,0.042004617799445976,-0.1949118628986053
271,Hartford Life & Accident Insurance Co,2014-04-15,1,Life Insurance,12.528662463979412,2014,0.042004617799445976,-0.1949118628986053
272,Ocean Spray Cranberries Inc,2014-06-24,2,Food Crop Production,12.6984126984127,2014,0.042004617799445976,-0.1949118628986053
273,Talen Energy Supply LLC,2014-05-05,2,Electricity Networks,12.553303627042308,2014,0.042004617799445976,-0.1949118628986053
274,Talen Energy Supply LLC,2014-05-30,3,Electricity Networks,12.621751302217021,2014,0.042004617799445976,-0.1949118628986053
275,Talen Energy Supply LLC,2014-06-11,3,Electricity Networks,12.654606186300882,2014,0.042004617799445976,-0.1949118628986053
276,Texas Gas Transmission LLC,2014-02-10,2,Midstream - Oil & Gas,12.320581531448283,2014,0.042004617799445976,-0.1949118628986053
277,Williams Cos Inc/The,2014-06-16,3,Midstream - Oil & Gas,12.665557814328837,2014,0.042004617799445976,-0.1949118628986053
278,Brunswick Corp/DE,2014-05-19,3,Leisure Boats & Yachts Building,12.553303627042308,2014,0.042004617799445976,-0.1949118628986053
279,Cooper Tire & Rubber Co,2014-06-30,3,Tire Manufacturing,12.649130372286905,2014,0.042004617799445976,-0.1949118628986053
280,LM Property & Casualty Insurance Co,2014-07-17,1,Property & Casualty Insurance,12.687461070384744,2014,0.042004617799445976,-0.1949118628986053
281,Consolidated Container Co LLC,2014-06-03,3,Plastic Containers & Packaging Manufacturing,12.556041534049296,2014,0.042004617799445976,-0.1949118628986053
282,Ocwen Financial Corp,2014-10-21,3,Mortgage Services,12.936610608020699,2014,0.042004617799445976,-0.1949118628986053
283,Eldorado Resorts LLC,2014-10-03,3,Casino Hotels,12.881852467880929,2014,0.042004617799445976,-0.1949118628986053
284,Pyramid Life Insurance Co/The,2014-08-01,3,Life Insurance,12.67650944235679,2014,0.042004617799445976,-0.1949118628986053
285,Insurance Co of North America,2014-05-19,1,Property & Casualty Insurance,12.454738974790722,2014,0.042004617799445976,-0.1949118628986053
286,Host Hotels & Resorts LP,2014-01-23,3,Real Estate Services,12.041315016735457,2014,0.042004617799445976,-0.1949118628986053
287,Pantry Inc/The,2014-12-18,3,Convenience Stores,12.89827990992286,2014,0.042004617799445976,-0.1949118628986053
288,Energy Transfer Partners LP,2014-09-24,2,Crude Oil Pipelines & Storage,12.649130372286905,2014,0.042004617799445976,-0.1949118628986053
289,Energy Transfer Partners LP,2014-10-20,2,Crude Oil Pipelines & Storage,12.720315954468607,2014,0.042004617799445976,-0.1949118628986053
290,Sunoco Logistics Partners Operations LP,2014-09-24,2,Midstream - Oil & Gas,12.649130372286905,2014,0.042004617799445976,-0.1949118628986053
291,Sunoco Logistics Partners Operations LP,2014-10-20,2,Midstream - Oil & Gas,12.720315954468607,2014,0.042004617799445976,-0.1949118628986053
292,Westchester Surplus Lines Insurance Co,2014-05-19,1,Property & Casualty Insurance,12.298678275392376,2014,0.042004617799445976,-0.1949118628986053
293,Molson Coors Brewing Co,2014-05-14,2,Brewers,12.271299205322492,2014,0.042004617799445976,-0.1949118628986053
294,Molson Coors Brewing Co,2014-08-08,2,Brewers,12.506759207923503,2014,0.042004617799445976,-0.1949118628986053
295,Brookfield Office Properties Inc,2014-09-30,2,Office Owners & Developers,12.649130372286905,2014,0.042004617799445976,-0.1949118628986053
296,CITGO Petroleum Corp,2014-09-18,3,Refining & Marketing,12.597110139154122,2014,0.042004617799445976,-0.1949118628986053
297,Great Plains Energy Inc,2014-05-01,2,Integrated Utilities,12.167258739056926,2014,0.042004617799445976,-0.1949118628986053
298,Steel Dynamics Inc,2014-07-25,3,Steel Producers,12.389029206622997,2014,0.042004617799445976,-0.1949118628986053
299,Steel Dynamics Inc,2014-09-04,3,Steel Producers,12.501283393909526,2014,0.042004617799445976,-0.1949118628986053
300,American Pioneer Life Insurance Co,2014-08-01,3,Life Insurance,12.391767113629985,2014,0.042004617799445976,-0.1949118628986053
301,American Progressive Life & Health Insurance Co of New York,2014-08-01,2,Life Insurance,12.391767113629985,2014,0.042004617799445976,-0.1949118628986053
302,Berry Global Inc,2014-05-05,3,Plastic Containers & Packaging Manufacturing,12.120714319938124,2014,0.042004617799445976,-0.1949118628986053
303,Monsanto Co,2014-06-25,2,Seeds & Agriculture Biotechnology,12.241182228245618,2014,0.042004617799445976,-0.1949118628986053
304,PHI Inc,2014-03-05,3,Oilfield Services & Equipment Manufacturing,11.896205945365065,2014,0.042004617799445976,-0.1949118628986053
305,Spire Inc,2014-04-07,1,Natural Gas Distributors,11.953701992511824,2014,0.042004617799445976,-0.1949118628986053
306,Spire Inc,2014-06-13,1,Natural Gas Distributors,12.137141761980054,2014,0.042004617799445976,-0.1949118628986053
307,Spire Missouri Inc,2014-04-07,1,Gas Distribution,11.953701992511824,2014,0.042004617799445976,-0.1949118628986053
308,Spire Missouri Inc,2014-06-13,1,Gas Distribution,12.137141761980054,2014,0.042004617799445976,-0.1949118628986053
309,KCP&L Greater Missouri Operations Co,2014-05-01,2,Electricity Networks,12.002984318637617,2014,0.042004617799445976,-0.1949118628986053
310,Consumers Energy Co,2014-12-03,2,Multi-Fuel Electric - Unregulated,12.528662463979412,2014,0.042004617799445976,-0.1949118628986053
311,IESI Corp,2014-03-10,2,Solid Waste Collection & Treatment,11.79490338610649,2014,0.042004617799445976,-0.1949118628986053
312,CMS Energy Corp,2014-12-03,2,Integrated Utilities,12.528662463979412,2014,0.042004617799445976,-0.1949118628986053
313,PPL Corp,2014-06-10,2,Electricity Networks,12.033101295714491,2014,0.042004617799445976,-0.1949118628986053
314,Dave & Buster's Inc,2014-09-09,3,Restaurants,12.230230600217663,2014,0.042004617799445976,-0.1949118628986053
315,Dave & Buster's Inc,2014-10-30,3,Restaurants,12.369863857574078,2014,0.042004617799445976,-0.1949118628986053
316,Dave & Buster's Inc,2014-12-19,3,Restaurants,12.506759207923503,2014,0.042004617799445976,-0.1949118628986053
317,Symantec Corp,2014-10-09,2,Security,12.2932024613784,2014,0.042004617799445976,-0.1949118628986053
318,Regal Entertainment Group,2014-10-28,3,Movie Theaters,12.342484787504192,2014,0.042004617799445976,-0.1949118628986053
319,Cenveo Inc,2014-01-24,3,Envelopes Manufacturing,11.545753848470536,2014,0.042004617799445976,-0.1949118628986053
320,Cenveo Inc,2014-02-19,3,Envelopes Manufacturing,11.616939430652238,2014,0.042004617799445976,-0.1949118628986053
321,Lennox International Inc,2014-03-12,2,A/C Heating & Refrigeration Equipment Manufacturing,11.668959663785019,2014,0.042004617799445976,-0.1949118628986053
322,URS Corp,2014-07-15,2,Engineering Services,11.994770597616652,2014,0.042004617799445976,-0.1949118628986053
323,URS Corp,2014-10-19,3,Engineering Services,12.257609670287549,2014,0.042004617799445976,-0.1949118628986053
324,Interface Inc,2014-10-16,3,Carpets & Rugs Manufacturing,12.21654106518272,2014,0.042004617799445976,-0.1949118628986053
325,Phoenix Cos Inc/The,2014-05-20,3,Life Insurance,11.805855014134444,2014,0.042004617799445976,-0.1949118628986053
326,Phoenix Cos Inc/The,2014-08-12,3,Life Insurance,12.03583920272148,2014,0.042004617799445976,-0.1949118628986053
327,Ferrellgas Partners LP,2014-05-30,3,Propane Gas Distributors,11.81133082814842,2014,0.042004617799445976,-0.1949118628986053
328,United Healthcare of Illinois Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
329,UnitedHealthCare of Alabama Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
330,UnitedHealthcare Insurance Co of Illinois,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
331,UnitedHealthcare Insurance Co of New York,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
333,UnitedHealthCare of Arizona Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
334,UnitedHealthcare of Florida Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
335,UnitedHealthcare of Georgia Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
337,UnitedHealthcare of Texas Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
338,UnitedHealthcare of the Midwest Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
340,UnitedHealthcare of New England Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
341,UnitedHealthcare of New York Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
342,UnitedHealthcare of North Carolina Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
343,UnitedHealthcare of Wisconsin Inc,2014-11-03,1,Life Insurance,12.21927897218971,2014,0.042004617799445976,-0.1949118628986053
344,Connecticut General Life Insurance Co,2014-05-19,1,Insurance Services & Other,11.704552454875872,2014,0.042004617799445976,-0.1949118628986053
345,Baker Hughes a GE Co LLC,2014-11-17,1,Diversified Oilfield Services,12.186424088105849,2014,0.042004617799445976,-0.1949118628986053
346,Southern Natural Gas Co LLC,2014-03-28,2,Midstream - Oil & Gas,11.510161057379687,2014,0.042004617799445976,-0.1949118628986053
347,Southern Natural Gas Co LLC,2014-08-11,2,Midstream - Oil & Gas,11.882516410330123,2014,0.042004617799445976,-0.1949118628986053
348,Southern Natural Gas Co LLC,2014-11-20,2,Midstream - Oil & Gas,12.159045018035963,2014,0.042004617799445976,-0.1949118628986053
349,Tennessee Gas Pipeline Co LLC,2014-08-11,2,Midstream - Oil & Gas,11.882516410330123,2014,0.042004617799445976,-0.1949118628986053
350,Tennessee Gas Pipeline Co LLC,2014-11-20,2,Midstream - Oil & Gas,12.159045018035963,2014,0.042004617799445976,-0.1949118628986053
351,Colorado Interstate Gas Co LLC,2014-03-28,2,Midstream - Oil & Gas,11.510161057379687,2014,0.042004617799445976,-0.1949118628986053
